DataSource;R2;RMSE;MAE;Variables
Ob;0.9285424752437128;214.69317906535332;32.75197676271604;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9178865987694884;244.57451254173367;31.59112738493633;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9031427843351637;271.9975127492848;32.47154291591903;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9036743001349792;309.9200867100257;35.78172982000832;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.910653079227594;277.04507670887995;32.766065659607314;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9344826198751746;247.70031091857777;33.41065452648964;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.6426335559720286;612.5079038849686;40.50879024563887;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.919776485751593;249.6148368118516;32.29022121778434;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.947212878011694;237.66432295665254;31.55569808087519;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9204763337787679;220.11055934410416;32.127988944284745;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9427869016765842;242.07905597041108;30.991538714664447;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9149975503260582;255.4883672534308;32.53184188795689;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9244853952815468;260.2327668874938;35.1818686890637;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9366357564529023;178.10605626258575;30.713438323306196;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.8970526604655483;272.3479826784314;35.621593724194874;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9524585344091241;188.20410572300918;30.979063885974227;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9033738308718093;285.622796516406;35.19367711185478;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9130407229472868;272.7859939910767;34.85652011945636;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9146894129352944;259.2944053722972;33.119946542657225;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9281296286023731;252.85795007677186;33.03193388094513;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.929628866132813;214.79351716441343;32.05301352058925;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.9410922819561529;196.7157040707131;29.858607501412493;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9046149082357402;274.45940938473785;29.514223277054555;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9223415110444384;223.1603281790388;29.54366484755462;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.944218185955374;188.2806869842438;27.38163018968033;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9175963667473539;280.36838509230165;31.5761095636026;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9316778765137566;219.33929319411848;26.822226233111632;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9348483226542094;228.30312467987085;27.556606313834724;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.8709723966454528;214.7647330772415;27.423255736835124;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9258556240937303;233.01086973413274;29.263843347924123;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9234066520255144;207.35768285493128;28.25329354025733;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9393635348012527;182.98668325130646;26.774046955829682;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9326385954759269;230.05261246184432;27.957792147499667;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9080892776640158;205.4506830402997;28.03026860326303;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9160062461039883;275.7537917553273;30.552577264889244;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9444760391309847;190.50331426745015;27.085624751293274;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.8478744097771047;356.939111599254;33.059208117787506;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9303143563588792;199.92475607751203;28.330830443598053;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9433722262753996;204.39525412928828;26.819072726583666;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9251887863049063;262.1378349329862;29.353434900422563;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.6440882366538536;618.762368784329;34.71600828074963;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9278604834790237;205.912944365156;27.88880383908438;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9246847394915625;235.2322754094454;27.984431622231067;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9196017508960364;243.56935497386556;28.327296723703405;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9184839703536245;243.05437454396085;29.48644316222311;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9311096800408251;235.16314551157873;27.42961751274326;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9401223321141643;187.47941333397247;27.159890569040986;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.809706911133798;285.0758506710962;32.782809391165934;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9349717791004661;233.99641670975677;29.03376840429765;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9309728657068893;217.88585527253;27.517966573816157;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.925294364819484;266.1809039906286;28.242057302029448;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.940642960248723;223.524816981332;27.486186875864554;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9403613179450381;229.70209830849493;29.611436530043772;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9213193749825632;232.32234558886535;29.154710079017683;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;-0.1506681456000536;837.5275998715451;44.472577928107185;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.932541259320671;222.33682581454804;28.565706990317018;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9277437290224927;224.1604334671127;28.12206327099085;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9444859039782629;202.8151029735197;27.87968932977091;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9147314772190281;206.65509137018205;29.225756068444092;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9003786827347793;257.0668035126683;30.41785979572888;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9257799971505841;225.23533424456414;28.549262027930947;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9195476391193272;249.28242844702376;29.06404562939382;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9399548763058581;188.8907314348574;27.710920072764484;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9444833323493608;191.02381858984884;27.36188486536676;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.8989007327140791;266.7138261498801;29.03128692702708;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9381267149067878;242.11729863263767;29.308093911659373;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9235763589474899;266.7979945572834;30.750807609952062;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9207183580077344;227.1112268676385;28.517406817880357;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9370058133874696;222.14142121791357;28.597113675553786;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9515981108837709;229.48423939186145;28.77411327762303;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.9327921513374813;228.04628004361956;29.372761355238477;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Self;0.5497845423792114;623.9006113919465;35.84387783525667;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': True, 'Court_Type': True, 'Offencetype': True}
Ob;0.44766217073283354;545.1614485907563;77.95436948054727;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.37174953900430163;702.3311041704891;77.44226065228484;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.32111301913145707;828.7185783235694;80.06462235834543;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.32629237971007863;797.5216309447476;83.04987509559297;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.38830332733761774;642.6081344261225;77.58544202076523;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.42343597366566343;571.8023914462731;78.86493966093545;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.4536802379190982;532.2766774774351;75.42300381633966;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.47874338377569037;549.6087875474692;76.57391744555323;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3897635546542251;643.8058649644817;81.48360480893537;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.33735235152927445;685.92063675871;79.3004027777942;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3880775828093619;596.7683861865052;80.04734247304658;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3404451644858184;773.9314736099377;79.07510765962522;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.34788345519308583;691.6632705313904;77.16173601333114;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3811360289727269;688.29611330664;81.9784390222014;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.37236030630789985;651.1857904980477;76.66584054500558;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.34430091962980447;797.1438279624753;83.95912055106115;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.4026945743334023;635.2915375614134;77.67767792343992;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.42613199041045113;595.61529778428;79.55036688767049;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3485867896014211;773.5281583028046;82.5752913913288;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.4162106719733727;618.2619640064726;81.3816621618518;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3633113472788413;795.5408340160203;84.77045124790556;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.40375502478028535;715.4241356475618;80.01456039458087;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.4349606938940901;600.6118648600398;78.28796410812085;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3547290192635094;713.0300104077213;81.79235069383228;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3180643643662162;727.9829874602658;79.39414741224681;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3874127792425558;697.8833664394408;76.15827949060179;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.45518675899468164;541.5297855562663;78.41616199913618;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3630729846909212;666.63303158733;78.6552673763831;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3585546894813879;728.6339650655043;84.0863389360582;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3342867632110037;734.1674625721256;84.94639245137495;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.38323248772253393;701.1859826120065;80.96579418895132;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3883635873068686;630.7116924680735;78.37424248204033;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.31540133422988037;776.6743068418742;77.70924048566086;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.39785824334060726;683.1643147876704;79.46311317168283;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.4254934472989048;624.4825815966855;78.52600659390271;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.38350564773959817;668.6618913372578;78.94494381923172;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.4352911723787176;610.1895809753722;78.96930313552129;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.3279516786208976;760.4692963225505;79.89014093479442;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.2940833887077785;945.33890832407;90.38821651843631;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.33446864099434137;829.187446860765;84.72665146418602;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.35608912319082675;718.7376869226744;81.18552940128603;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.351331812792803;687.5520502725651;78.87731288102572;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.34481562558511014;689.5150947942478;78.1342482248831;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.36880211952781905;640.3989113229514;79.33268213180394;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.4149153180798124;678.1278014927763;81.61111422729529;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.44002224583198646;596.7829954874941;80.32531328672759;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.33859043216674756;769.0275350014011;78.65513298118331;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.37690449584904884;667.3560640175886;80.64158105989159;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.4127320547905904;633.5496026519472;79.5009856448064;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Ob;0.33754157877230406;781.4158737103077;81.7634653420866;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.3820997338565022;680.0057849515281;73.53212133416402;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.37704645750004107;709.7632551682535;76.01434952820381;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.3460246135863916;691.2113316153911;70.6119756837478;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.3758479582628701;705.9737299779878;72.67317684056509;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.32086413947520265;699.8563541588437;70.35985780670836;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.3639469841378239;718.7349905232364;71.79320644590597;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.33689570721312756;706.2129072274585;71.56199673962014;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.33886775629964894;827.3557307641371;76.15082004731943;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.4273281666089237;635.0346837058553;72.24443122279988;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.4082691623193002;649.1476617202019;75.481049690127;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.37102785781127245;699.9338792037638;72.97499399820435;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.4484976521307157;536.2829755593546;68.02430062686959;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.4866729412753381;465.55379899451935;70.99822175680343;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
Self;0.39234417090377005;575.327129847197;69.36004436013225;{'Ethnicity': True, 'Ageband': True, 'Gender': True, 'Country': False, 'Region': False, 'Policeforcename': False, 'Court_Type': True, 'Offencetype': True}
